,SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
428,C1=CC(O)=CC=C1OC2=CC=C(O)C=C2,9.07053413958176,0.2019038170823888,9.07053413958176,0.2019038170823888,0.786720278171262,202.209,192.12899999999996,202.06299418,76,0,0.1271989381207902,-0.507962228738608,0.507962228738608,0.1271989381207902,0.6,0.9333333333333333,1.2666666666666666,16.480723780009992,10.282157850769678,1.9660639657469552,-2.0467242358379676,2.2403221595841782,-1.8194881518379573,5.36220256554258,0.45885810223242124,2.1467113756182017,387.92934047847837,10.673362107437434,7.921477634980787,7.921477634980787,7.237183443017882,4.498196296055659,4.498196296055659,3.0898643729013195,3.0898643729013195,1.9091438766242315,1.9091438766242315,1.164441890645822,1.164441890645822,-2.1599999999999997,3273.0597109750706,9.3971519262254,3.9196606578585556,2.4034585195024754,87.19051005945991,14.94991774348146,22.99804733313562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.53093654769288,0.0,0.0,14.94991774348146,0.0,0.0,0.0,0.0,0.0,0.0,48.53093654769288,0.0,22.99804733313562,4.736862953800049,0.0,22.99804733313562,0.0,10.213054789681411,0.0,0.0,0.0,48.53093654769288,0.0,0.0,0.0,49.69,0.0,0.0,0.0,11.49902366656781,11.49902366656781,0.0,0.0,48.53093654769288,0.0,0.0,14.94991774348146,5.466111111111111,0.0,0.0,18.14106827916352,0.0,1.6787887377173105,12.880698538674729,0.0,0.0,0.0,0.0,15,2,3,0,0,0,2,0,2,3,2,3,2,0,0,0,2,2.8901000000000003,56.28760000000003,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,CCCCCO,8.19736111111111,0.355,8.19736111111111,0.355,0.513281356352027,88.14999999999999,76.05399999999999,88.088815004,38,0,0.04305223345357219,-0.3963765707960063,0.3963765707960063,0.04305223345357219,1.3333333333333333,2.0,2.1666666666666665,16.249920993384958,10.263374251449198,1.7585175569461067,-1.854824490829793,1.8886357691457698,-1.7805579678492776,4.304159999369914,0.2838073227136418,2.3390923149762908,15.900134529890124,4.82842712474619,4.275640720246148,4.275640720246148,2.914213562373095,2.5233345472033855,2.5233345472033855,1.4307135789365262,1.4307135789365262,0.7616672736016925,0.7616672736016925,0.36180339887498936,0.36180339887498936,-0.04,20.986300857070454,5.959999999999999,4.960000000000001,3.9600000000000004,38.99325323761199,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.765380445542643,6.4208216229260096,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,0.0,26.186202068468653,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,0.0,26.186202068468653,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,6.606881964512918,12.841643245852019,6.4208216229260096,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,0.0,8.19736111111111,0.0,0.0,0.0,3.3269444444444445,2.475694444444444,0.0,1.0,6,1,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1.1689,26.61079999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
430,CCCCCN,5.214583333333334,0.855,5.214583333333334,0.855,0.5130177383287362,87.16600000000001,74.062,87.10479941599999,38,0,-0.007727719795186594,-0.3304735053776849,0.3304735053776849,0.007727719795186594,1.3333333333333333,2.0,2.1666666666666665,14.508605233211465,10.253035101185827,1.7488137833149788,-1.8617884649402765,1.8782318484323228,-1.9607642380512464,4.344792574471155,0.7271659215808984,2.3390923149762908,15.900134529890124,4.82842712474619,4.405777393935816,4.405777393935816,2.914213562373095,2.6153550716504106,2.6153550716504106,1.49578191578136,1.49578191578136,0.8076775358252051,0.8076775358252051,0.3943375672974063,0.3943375672974063,-0.04,20.986300857070454,5.959999999999999,4.960000000000001,3.9600000000000004,39.538910182428694,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.765380445542643,12.965578028838586,0.0,0.0,0.0,0.0,0.0,0.0,5.733667477162185,26.186202068468653,6.544756405912575,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,6.544756405912575,0.0,0.0,26.186202068468653,0.0,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,6.544756405912575,19.26246486877803,0.0,0.0,6.923737199690624,5.733667477162185,0.0,0.0,0.0,0.0,5.214583333333334,0.0,0.0,3.7541666666666664,3.03125,0.0,1.0,6,2,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1.1353,28.57939999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
431,CCCCCC,2.2318055555555554,1.355,2.2318055555555554,1.355,0.4629542813199688,86.178,72.06599999999999,86.109550448,38,0,-0.05357870225236844,-0.06538238459812357,0.06538238459812357,0.05357870225236844,0.8333333333333334,1.1666666666666667,1.3333333333333333,13.815622205179755,10.209864201930968,1.748868474205106,-1.8568988201678052,1.9487222051797695,-1.6570357980690344,4.307622205179771,0.7018642019309675,2.3390923149762908,12.0,4.82842712474619,4.82842712474619,4.82842712474619,2.914213562373095,2.914213562373095,2.914213562373095,1.707106781186547,1.707106781186547,0.9571067811865472,0.9571067811865472,0.49999999999999983,0.49999999999999983,0.0,20.986300857070454,6.0,5.0,4.0,40.563961599812586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.683286491704038,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.536388888888888,4.463611111111111,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2.5866000000000007,29.81599999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
432,N1=CC=CC=C1,3.7847222222222223,1.75,3.7847222222222223,1.75,0.4531479654842905,79.10199999999999,74.06199999999998,79.04219916,30,0,0.02672876829526118,-0.264736970888988,0.264736970888988,0.02672876829526118,0.8333333333333334,1.5,1.6666666666666667,14.597243061746532,10.51881465602454,1.5802944386426934,-1.6965670219787745,1.7324733006567354,-1.5825292175016326,4.877321733390167,1.3309892913747274,3.000000000000001,75.86113958768547,4.242640687119286,3.333964941448087,3.333964941448087,3.0,1.8497311128276561,1.8497311128276561,1.024563864689584,1.024563864689584,0.5664874085517706,0.5664874085517706,0.3126020274099352,0.3126020274099352,-0.8500000000000001,34.3994618804395,3.3441747572815532,1.5525827127910268,0.5490008483363183,36.65105110044347,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,6.06636706846161,12.13273413692322,12.393687143226153,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,30.59278834861098,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,30.59278834861098,0.0,0.0,0.0,12.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.393687143226153,18.19910120538483,4.9839785209472085,0.0,0.0,0.0,3.7847222222222223,0.0,0.0,0.0,5.715277777777778,3.5,0.0,0.0,0.0,6,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1.0816,24.23699999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
433,ClCCO,7.743055555555555,0.08487654320987659,7.743055555555555,0.08487654320987659,0.44689761011841245,80.514,75.47399999999999,80.00289246,26,0,0.05662987807247733,-0.3951383143442885,0.3951383143442885,0.05662987807247733,1.75,2.0,2.0,35.495662436364114,10.890005786722874,1.595074913839762,-1.6671518105756913,1.628245123871157,-1.756988119989822,6.174544781728457,0.3211052876429754,1.9747448713915894,8.0,3.414213562373095,2.23939163088228,2.9953205769007343,1.914213562373095,1.0834890079292623,1.6180114917541109,0.4125890342545925,0.7905535072638197,0.08451542547285164,0.25354627641855493,0.0,0.0,0.24999999999999997,6.854752972273345,4.25,3.25,2.25,30.201693121303844,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,0.0,0.0,5.880003444970339,6.606881964512918,5.106527394840706,11.600939890232516,0.0,0.0,0.0,0.0,12.486885409483257,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,17.59341280432396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,6.606881964512918,5.880003444970339,0.0,0.0,0.0,0.0,0.0,16.70746728507322,0.0,4.9359567901234565,0.0,7.743055555555555,0.0,0.3472222222222223,0.0,0.0,0.08487654320987659,0.0,1.0,4,1,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0.21749999999999997,17.8058,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,N1=C(N(C)C)C=CC=C1,4.104166666666667,0.9976851851851855,4.104166666666667,0.9976851851851855,0.5550894783938015,122.17099999999996,112.09099999999998,122.08439831999999,48,0,0.1274384253816817,-0.3627476496611739,0.3627476496611739,0.1274384253816817,1.3333333333333333,2.111111111111111,2.4444444444444446,15.124655294800649,10.442573870530122,1.890825086016159,-2.082472552626923,2.015521731752084,-2.0904956371354126,5.341902841723317,1.0682748029232427,2.8482340505977506,169.53084197973996,6.69023444431199,5.70382826775842,5.70382826775842,4.304530452640311,2.888514810841848,2.888514810841848,2.0823635702470606,2.0823635702470606,1.1074787662245318,1.1074787662245318,0.6182862821827632,0.6182862821827632,-1.05,129.22533870330605,6.075786163522013,2.4852642610035103,1.4202570838806534,55.140768999440056,4.899909730850478,5.817862777835028,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,6.06636706846161,12.13273413692322,20.292187536967454,0.0,0.0,5.817862777835028,0.0,4.9839785209472085,0.0,0.0,18.99525369620486,24.395944776997908,0.0,0.0,4.899909730850478,5.817862777835028,0.0,0.0,19.07932248630159,0.0,0.0,0.0,24.395944776997908,0.0,0.0,0.0,16.130000000000003,0.0,0.0,0.0,0.0,0.0,5.817862777835028,0.0,6.196843571613076,37.19435490158969,4.9839785209472085,0.0,0.0,0.0,6.076388888888889,0.0,0.0,0.9976851851851855,5.856481481481482,1.787037037037037,0.0,3.949074074074074,0.2857142857142857,9,0,2,0,0,0,0,1,1,2,0,2,1,0,0,0,1,1.1476,38.564000000000014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
435,CCCCCCCCCCCN,5.408969373830034,0.8708677685950413,5.408969373830034,0.8708677685950413,0.5280709823681218,171.32799999999997,146.128,171.19869979999999,74,0,-0.007727546703962752,-0.33047350396342257,0.33047350396342257,0.007727546703962752,0.6666666666666666,1.0833333333333333,1.5,14.509046880853589,10.076476806756634,1.8961686540038198,-1.9948716834247762,2.0825764222241294,-1.969046480904925,4.4611263088907345,0.5667939159031367,2.72724281291869,61.404364101390854,9.071067811865477,8.648418081055103,8.648418081055103,5.914213562373096,5.61535507165041,5.61535507165041,3.617102259341002,3.617102259341002,2.307677535825205,2.307677535825205,1.4549977390772268,1.4549977390772268,-0.04,488.92509398668415,11.96,10.96,9.96,77.72856286880837,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.29031018309871,12.965578028838586,0.0,0.0,0.0,0.0,0.0,0.0,5.733667477162185,64.71113180602472,6.544756405912575,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,6.544756405912575,0.0,0.0,64.71113180602472,0.0,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,6.544756405912575,57.787394606334104,0.0,0.0,6.923737199690624,5.733667477162185,0.0,0.0,0.0,0.0,5.408969373830034,0.0,0.0,12.455035649475587,3.1359949766943815,0.0,1.0,12,2,1,0,0,0,0,0,0,1,1,1,9,0,0,0,0,3.475900000000001,56.28140000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
436,NC1=C(Cl)C(Cl)=CC(Cl)=C1Cl,5.654876543209876,0.21373456790123524,5.654876543209876,0.21373456790123524,0.5314827827179444,230.90900000000002,227.885,228.901959816,60,0,0.08374740241054644,-0.3962231845761825,0.3962231845761825,0.08374740241054644,0.9090909090909091,1.2727272727272727,1.6363636363636365,35.50049925732767,10.300688864848746,2.0938095807284167,-2.0352617271014353,2.38153020584695,-1.8836331215060036,6.493796146526062,1.6745366698040638,3.4555464838177836,270.8740242221354,8.593858127134677,5.16655843041616,8.190274214489978,5.036581260209188,2.621954349802893,4.133812241839802,1.8818524362368656,3.4521816357365323,1.1457503451793931,2.7497970603251694,0.5916366237125935,1.4157600581968033,0.17999999999999988,256.3467847697368,9.269445438282649,3.2769974682229126,1.672676908811774,83.98435872403637,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,6.06636706846161,0.0,25.77791952964887,0.0,52.09114583561363,0.0,0.0,0.0,0.0,5.733667477162185,26.156900323426918,0.0,0.0,5.733667477162185,5.687386274683562,0.0,46.40375956093006,0.0,0.0,0.0,0.0,6.06636706846161,20.090533254965305,0.0,0.0,26.02,0.0,0.0,0.0,15.732652902166215,10.045266627482652,0.0,6.06636706846161,0.0,0.0,0.0,52.13742703809225,0.0,22.582098765432097,0.0,1.0826543209876565,5.6644753086419755,0.0,1.4485493827160494,0.0,0.0,0.0,0.0,11,2,1,0,0,0,1,0,1,1,1,5,0,0,0,0,1,3.8823999999999996,50.894400000000005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,C1CCCCC1,1.5,1.5,1.5,1.5,0.42231618686094674,84.162,72.06599999999999,84.093900384,36,0,-0.0533059727891157,-0.0533059727891157,0.0533059727891157,0.0533059727891157,0.3333333333333333,0.5,0.6666666666666666,14.014,10.012,1.9496940272108838,-2.052305972789116,2.1470999999999996,-1.8548999999999998,4.506,0.5039999999999998,2.0,15.509775004326936,4.242640687119286,4.242640687119285,4.242640687119285,3.0,2.9999999999999996,2.9999999999999996,2.121320343559642,2.121320343559642,1.4999999999999996,1.4999999999999996,1.0606601717798207,1.0606601717798207,0.0,34.3994618804395,4.166666666666667,2.2222222222222223,1.0,39.55813044628337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.524929737556064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.524929737556064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.524929737556064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.524929737556064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,2.3406000000000002,27.701999999999984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,NC1=C([N+]([O-])=O)C=C([N+]([O-])=O)C=C1,10.299537037037037,-0.761574074074074,10.299537037037037,0.08740740740740693,0.4184019522317551,183.123,178.08299999999997,183.02800564,68,0,0.2984773997123301,-0.39316032444048493,0.39316032444048493,0.2984773997123301,1.1538461538461537,1.7692307692307692,2.230769230769231,16.633352668974464,10.229439560886211,2.1622579234831436,-1.9512089517059001,2.253131010508676,-1.966731583296092,5.616685389661478,-0.393163787707409,3.267052212361692,376.14215552223243,10.008071689507773,6.336821429613872,6.336821429613872,6.019744507803582,3.204219345147578,3.204219345147578,2.257338239522121,2.257338239522121,1.4215348879767649,1.4215348879767649,0.8037391025723184,0.8037391025723184,-2.1799999999999997,675.8157080696649,8.912421441774493,3.052359620957006,1.6954530023794976,72.07724526150929,5.733667477162185,5.687386274683562,0.0,0.0,11.374772549367124,0.0,20.228636537531145,0.0,0.0,0.0,0.0,6.06636706846161,6.06636706846161,15.912989166096953,9.846622097635342,17.062158824050687,0.0,0.0,0.0,0.0,5.733667477162185,38.42773774291597,0.0,0.0,5.733667477162185,17.062158824050687,0.0,0.0,9.846622097635342,0.0,20.228636537531145,0.0,18.19910120538483,0.0,0.0,0.0,112.30000000000001,15.534008372318905,20.228636537531145,0.0,11.374772549367124,0.0,18.19910120538483,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,19.05131708238851,20.52872448979592,4.342643613000756,0.0,3.0773148148148146,0.0,0.0,0.0,0.0,13,2,7,0,0,0,1,0,1,5,1,7,2,0,0,0,1,1.0852,44.16320000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,Cl\C(Cl)=C(Cl)/C(Cl)=C(Cl)\Cl,5.418209876543209,-0.17549382716049333,5.418209876543209,0.06481481481481421,0.5966509856845814,260.762,260.762,257.81311608,58,0,0.12652917259721735,-0.07998469364369698,0.12652917259721735,0.07998469364369698,0.5,0.7,0.8,35.541830392415044,10.596787744897041,2.0661626980784487,-1.942223043432513,2.3181927474437725,-1.729125207983573,6.646935883822886,1.8398183524852745,4.708295226687179,159.92449716458776,8.309401076758503,4.267786838055363,8.80336051416609,4.464101615137755,1.8838934190276817,4.151680257083045,1.1487860888755974,3.80350112376965,0.524544783328349,2.520062921413619,0.16591968968087822,0.9263304976140633,1.2199999999999998,106.7559107893634,11.219999999999999,4.971069415294755,3.564606919786414,88.27446866794088,0.0,8.982936348315855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.60563934139509,0.0,0.0,10.064572704227194,0.0,69.60563934139509,0.0,0.0,0.0,0.0,0.0,19.04750905254305,0.0,0.0,0.0,0.0,0.0,69.60563934139509,0.0,0.0,0.0,0.0,19.04750905254305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.04750905254305,0.0,0.0,0.0,0.0,0.0,0.0,69.60563934139509,-0.35098765432098644,31.813950617283943,0.0,-0.12962962962962843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,4.7574,49.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,N1=C(Br)C(O)=CC=C1,8.80988425925926,0.1736111111111116,8.80988425925926,0.1736111111111116,0.6048758563469623,173.997,169.96499999999997,172.947625848,42,0,0.14784957871400617,-0.505112494518648,0.505112494518648,0.14784957871400617,1.625,2.375,2.75,79.91873101590554,10.471223450109171,1.906252866329212,-1.889291559358202,2.1733699309686614,-1.7068065224965332,9.102834888754375,0.4683641825798937,3.134861511345448,168.5384734445621,5.983127663125442,4.00444247157802,5.590439010692725,3.8045304526403108,2.0997365230132123,2.892734792570564,1.3133377534162332,2.0644764955488975,0.7394025070970752,1.35039246574312,0.37755172754890637,0.6279313082597945,-0.5700000000000001,72.49526582754562,5.564589502018842,2.1320002271579725,0.9795771931582414,55.31283245828084,5.106527394840706,10.352707852267784,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,28.06267803487257,6.196843571613076,0.0,5.106527394840706,15.929943897949348,0.0,4.9839785209472085,0.0,0.0,0.0,22.932773727520175,0.0,5.749511833283905,0.0,0.0,5.749511833283905,15.929943897949348,10.090505915787915,0.0,0.0,0.0,22.932773727520175,0.0,0.0,0.0,33.120000000000005,0.0,0.0,0.0,5.749511833283905,4.60319601898388,0.0,0.0,18.3295777085363,0.0,20.913922418896558,5.106527394840706,0.4861111111111114,3.034050925925926,3.7453703703703702,8.80988425925926,0.0,0.1736111111111116,3.2333101851851853,1.6009953703703703,0.0,0.0,0.0,8,1,2,0,0,0,0,1,1,2,1,3,0,0,0,0,1,1.5496999999999996,33.601800000000004,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
